company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_value,nb_points_of_observations,pillar,Industry,year,metric_value_scaled,metric_value_log,standard_metric
Yunnan Baiyao Group Co Ltd,4295864051,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,240,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Yunnan Baiyao Group Co Ltd,4295864051,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,240,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0,Drug_Safety
ADMA Biologics Inc,4297548856,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,240,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Yunnan Baiyao Group Co Ltd,4295864051,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,240,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Abeona Therapeutics Inc,4295911990,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,240,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
ADMA Biologics Inc,4297548856,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,240,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Abeona Therapeutics Inc,4295911990,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,240,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Oramed Pharmaceuticals Inc,5037660929,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,240,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0,Business_Ethics
Oramed Pharmaceuticals Inc,5037660929,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,240,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Yunnan Baiyao Group Co Ltd,4295864051,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,240,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Business_Ethics
Cidara Therapeutics Inc,5042263702,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,240,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
Oramed Pharmaceuticals Inc,5037660929,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,240,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Business_Ethics
Assertio Holdings Inc,5073962717,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,239,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
BridgeBio Pharma Inc,5052793334,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,239,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Affimed NV,5043318185,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,239,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Apeloa Pharmaceutical Co Ltd,4295863743,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,239,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Affimed NV,5043318185,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,239,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Apeloa Pharmaceutical Co Ltd,4295863743,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,239,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Business_Ethics
Zhejiang Huahai Pharmaceutical Co Ltd,4295864835,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,239,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Jounce Therapeutics Inc,5038067073,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,239,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
BridgeBio Pharma Inc,5052793334,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,239,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
AB Science SA,5000727830,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,239,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0,Business_Ethics
Assertio Holdings Inc,5073962717,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,239,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Affimed NV,5043318185,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,239,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
BridgeBio Pharma Inc,5052793334,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,239,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Assertio Holdings Inc,5073962717,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,239,S_risk,Biotechnology & Pharmaceuticals,2019,0.4,0.6931471805599453,Business_Ethics
Rhythm Pharmaceuticals Inc,5043464231,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,238,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
Dawnrays Pharmaceutical (Holdings) Ltd,4295870905,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,238,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0,Drug_Safety
Rhythm Pharmaceuticals Inc,5043464231,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,238,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Clearside Biomedical Inc,5037247054,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,238,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Dawnrays Pharmaceutical (Holdings) Ltd,4295870905,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,238,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Rhythm Pharmaceuticals Inc,5043464231,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,238,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Dawnrays Pharmaceutical (Holdings) Ltd,4295870905,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,238,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Dawnrays Pharmaceutical (Holdings) Ltd,4295870905,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,238,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Dawnrays Pharmaceutical (Holdings) Ltd,4295870905,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,238,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0,Drug_Safety
Cogent Biosciences Inc,5043324118,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,237,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
Viracta Therapeutics Inc,4295912556,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,237,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Cogent Biosciences Inc,5043324118,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,237,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Viracta Therapeutics Inc,4295912556,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,237,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Trulieve Cannabis Corp,4296507565,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,237,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Mayne Pharma Group Ltd,4295858866,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,237,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Trulieve Cannabis Corp,4296507565,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,237,S_risk,Biotechnology & Pharmaceuticals,2019,0.4,0.6931471805599453,Business_Ethics
Trulieve Cannabis Corp,4296507565,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,237,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Mayne Pharma Group Ltd,4295858866,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,237,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
Cogent Biosciences Inc,5043324118,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,237,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Viracta Therapeutics Inc,4295912556,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,237,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
HOOKIPA Pharma Inc,5067945220,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,236,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
Mirati Therapeutics Inc,5039800567,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,236,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Mirati Therapeutics Inc,5039800567,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,236,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
HOOKIPA Pharma Inc,5067945220,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,236,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Krystal Biotech Inc,5057764486,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,236,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Krystal Biotech Inc,5057764486,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,236,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
HOOKIPA Pharma Inc,5067945220,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,236,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Iovance Biotherapeutics Inc,5056411750,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,235,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
Pliant Therapeutics Inc,5046715672,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,235,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Iovance Biotherapeutics Inc,5056411750,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,235,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Iovance Biotherapeutics Inc,5056411750,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,235,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Pliant Therapeutics Inc,5046715672,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,235,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
