company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,nb_points_of_observations,pillar,Industry,year,metric_value_scaled,metric_value_log
Neuren Pharmaceuticals Ltd,4295858589,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,138,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0
Neuren Pharmaceuticals Ltd,4295858589,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,138,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Moberg Pharma AB (publ),4297660803,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,137,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Moberg Pharma AB (publ),4297660803,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,137,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Moberg Pharma AB (publ),4297660803,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,137,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Moberg Pharma AB (publ),4297660803,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,137,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Aino Health AB (publ),5052541224,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,132,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0
Aino Health AB (publ),5052541224,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,132,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Aino Health AB (publ),5052541224,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,132,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Aino Health AB (publ),5052541224,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,132,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Aino Health AB (publ),5052541224,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,132,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Hero AG,4295890921,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,130,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Hero AG,4295890921,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,130,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Cyxone AB,5050718180,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,130,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0
Cyxone AB,5050718180,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,130,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Cyxone AB,5050718180,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,130,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Cyxone AB,5050718180,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,130,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Hero AG,4295890921,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,130,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Hero AG,4295890921,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,130,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Cyxone AB,5050718180,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,130,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Roivant Sciences Ltd,5046658821,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,129,S_risk,Biotechnology & Pharmaceuticals,2024,0.4,0.6931471805599453
AcedrA Pharmaceutical Co,5076114133,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,118,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
AcedrA Pharmaceutical Co,5076114133,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,118,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
AcedrA Pharmaceutical Co,5076114133,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,118,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
AcedrA Pharmaceutical Co,5076114133,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,118,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Hbm Holdings Ltd,5079208296,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,116,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
JW (Cayman) Therapeutics Co Ltd,5076109832,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,112,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
JW (Cayman) Therapeutics Co Ltd,5076109832,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,112,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Zhaoke Ophthalmology Ltd,5076909548,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,104,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Zhaoke Ophthalmology Ltd,5076909548,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,104,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
IRLAB Therapeutics AB,5054560015,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,98,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
IRLAB Therapeutics AB,5054560015,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,98,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
IRLAB Therapeutics AB,5054560015,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,98,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
IRLAB Therapeutics AB,5054560015,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,98,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Aadi Bioscience Inc,5055374136,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,95,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
RemeGen Co Ltd,5035564100,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,95,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Quantum-Si Inc,5076354106,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,91,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
XSpray Pharma AB (publ),5035546429,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,88,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Tango Therapeutics Inc,5076353517,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,87,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Tango Therapeutics Inc,5076353517,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,87,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Melinta Therapeutics Inc,4298504748,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,81,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Agta Record AG,4295890750,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,71,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Imago BioSciences Inc,5044017757,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,66,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Somalogic Inc,5079707680,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,62,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Majid Al Futtaim Holding LLC,5000030405,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,247,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Majid Al Futtaim Holding LLC,5000030405,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,247,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Santhera Pharmaceuticals Holding AG,4295890728,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,186,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Santhera Pharmaceuticals Holding AG,4295890728,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,186,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Santhera Pharmaceuticals Holding AG,4295890728,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,186,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Santhera Pharmaceuticals Holding AG,4295890728,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,186,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Santhera Pharmaceuticals Holding AG,4295890728,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,186,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0
Alphamab Oncology,5070827750,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,179,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Alphamab Oncology,5070827750,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,179,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Oryzon Genomics SA,4297159438,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,175,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Oryzon Genomics SA,4297159438,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,175,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Hua Medicine,5046653844,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,173,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
ADC Therapeutics SA,5037362072,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,167,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Gensight Biologics SA,5039191405,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,166,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Equillium Inc,5065627715,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,165,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Bora Pharmaceuticals Co Ltd,5044006942,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,165,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Equillium Inc,5065627715,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,165,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Equillium Inc,5065627715,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,165,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Equillium Inc,5065627715,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,165,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Medigen Biotechnology Corp,4295892209,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,163,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Saniona AB,5041982010,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,163,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0
Medigen Biotechnology Corp,4295892209,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,163,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Saniona AB,5041982010,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,163,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Medigen Biotechnology Corp,4295892209,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,163,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Medigen Biotechnology Corp,4295892209,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,163,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Saniona AB,5041982010,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,163,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Medigen Biotechnology Corp,4295892209,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,163,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Saniona AB,5041982010,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,163,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Saniona AB,5041982010,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,163,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Zhong Jia Guo Xin Holdings Co Ltd,4295871820,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,162,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Blau Farmaceutica SA,5037838687,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,158,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Blau Farmaceutica SA,5037838687,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,158,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Everest Medicines Ltd,5061949182,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,158,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Everest Medicines Ltd,5061949182,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,158,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Everest Medicines Ltd,5061949182,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,158,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Everest Medicines Ltd,5061949182,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,158,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Blau Farmaceutica SA,5037838687,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,158,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Blau Farmaceutica SA,5037838687,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,158,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Everest Medicines Ltd,5061949182,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,158,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
GT Biopharma Inc,4295907505,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,154,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
GT Biopharma Inc,4295907505,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,154,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
